subscription_event_id,company_id,event_type,plan_name,previous_plan_name,payment_date,subscription_start_date,sub_end_date,trial_end_date,billing_period,seat_count,monthly_recurring_revenue,invoice_amount,currency,payment_status,created_at
se_002263,co_0274,renewal,Medium,,2025-08-08,2025-08-08,,,monthly,279,750,750,GBP,paid,2025-08-08T12:43:00
se_002264,co_0274,renewal,Medium,,2025-09-08,2025-09-08,,,monthly,279,750,750,GBP,paid,2025-09-08T11:32:00
se_002265,co_0274,renewal,Medium,,2025-10-08,2025-10-08,,,monthly,279,750,750,GBP,paid,2025-10-08T12:23:00
se_002266,co_0274,renewal,Medium,,2025-11-08,2025-11-08,,,monthly,279,750,750,GBP,paid,2025-11-08T09:21:00
se_002267,co_0274,renewal,Medium,,2025-12-08,2025-12-08,,,monthly,279,750,750,GBP,paid,2025-12-08T08:37:00
se_002268,co_0274,renewal,Medium,,2026-01-08,2026-01-08,,,monthly,279,750,750,GBP,paid,2026-01-08T11:39:00
se_002269,co_0274,renewal,Medium,,2026-02-26,2026-02-08,,,monthly,279,750,750,GBP,paid,2026-02-08T08:10:00
se_002270,co_0274,renewal,MEDIUM,,2026-03-08,2026-03-08,,,monthly,279,750,750,GBP,paid,2026-03-08T10:18:00
se_002271,co_0274,renewal,Medium,,2026-04-08,2026-04-08,,,monthly,279,750,750,GBP,paid,2026-04-08T14:42:00
se_002272,co_0274,renewal,Medium,,2026-05-08,2026-05-08,,,monthly,279,750,750,GBP,paid,2026-05-08T08:26:00
se_002273,co_0274,renewal,Medium,,2026-06-08,2026-06-08,,,monthly,279,750,750,GBP,paid,2026-06-08T17:02:00
se_002274,co_0275,trial_start,Medium,,,,,2026-04-04,monthly,133,0,0,GBP,not_applicable,2026-03-28T17:34:00
se_002275,co_0275,converted,Medium,,2026-03-30,2026-03-30,,,monthly,133,750,750,GBP,paid,2026-03-30T09:25:00
se_002276,co_0275,renewal,Medium,,2026-04-30,2026-04-30,,,monthly,133,750,750,GBP,paid,2026-04-30T10:28:00
se_002277,co_0275,renewal,Medium,,2026-05-30,2026-05-30,,,monthly,133,750,750,GBP,paid,2026-05-30T18:42:00
se_002278,co_0276,trial_start,Small,,,,,2024-09-25,monthly,78,0,0,GBP,not_applicable,2024-09-18T13:26:00
se_002279,co_0277,trial_start,Small,,,,,2025-12-31,monthly,56,0,0,GBP,not_applicable,2025-12-24T18:07:00
se_002280,co_0277,converted,Small,,2025-12-31,2025-12-31,,,monthly,56,200,200,GBP,paid,2025-12-31T18:30:00
se_002281,co_0277,renewal,Small,,2026-01-31,2026-01-31,,,monthly,56,200,200,GBP,paid,2026-01-31T15:09:00
se_002282,co_0277,renewal,Small,,2026-02-28,2026-02-28,,,monthly,56,200,200,GBP,paid,2026-02-28T17:53:00
se_002283,co_0277,renewal,Small,,2026-03-28,2026-03-28,,,monthly,56,200,200,GBP,paid,2026-03-28T14:37:00
se_002284,co_0277,renewal,Small,,2026-04-28,2026-04-28,,,monthly,56,200,200,GBP,paid,2026-04-28T19:23:00
se_002285,co_0277,renewal,Small,,2026-05-28,2026-05-28,,,monthly,56,200,200,GBP,paid,2026-05-28T17:14:00
se_002286,co_0277,renewal,Small,,2026-06-28,2026-06-28,,,monthly,56,200,200,GBP,paid,2026-06-28T13:58:00
se_002287,co_0278,trial_start,Medium,,,,,2024-05-09,monthly,139,0,0,GBP,not_applicable,2024-05-02T13:32:00
se_002288,co_0279,trial_start,Small,,,,,2023-12-01,monthly,53,0,0,GBP,not_applicable,2023-11-24T08:44:00
se_002289,co_0280,trial_start,Small,,,,,2023-08-25,annual,52,0,0,GBP,not_applicable,2023-08-18T11:43:00
se_002290,co_0281,trial_start,Large,,,,,2024-04-07,monthly,689,0,0,GBP,not_applicable,2024-03-31T14:19:00
se_002291,co_0281,converted,Large,,2024-04-09,2024-04-09,,,monthly,689,1500,1500,GBP,paid,2024-04-09T18:34:00
se_002292,co_0281,renewal,LARGE,,2024-05-09,2024-05-09,,,monthly,689,1500,1500,GBP,paid,2024-05-09T16:35:00
se_002293,co_0281,renewal,Large,,2024-06-09,2024-06-09,,,monthly,689,1500,1500,GBP,paid,2024-06-09T17:20:00
se_002294,co_0281,renewal,Large,,2024-07-09,2024-07-09,,,monthly,689,1500,1500,GBP,paid,2024-07-09T19:58:00
se_002295,co_0281,payment_failed,Large,,2024-08-09,2024-08-09,,,monthly,689,1500,1500,GBP,failed,2024-08-09T11:11:00
se_002296,co_0281,payment_recovered,Large,,2024-08-16,2024-08-16,,,monthly,689,1500,1500,GBP,paid,2024-08-16T15:10:00
se_002297,co_0281,renewal,Large,,2024-09-09,2024-09-09,,,monthly,689,1500,1500,GBP,paid,2024-09-09T08:46:00
se_002298,co_0281,renewal,Large,,2024-10-09,2024-10-09,,,monthly,689,1500,1500,GBP,paid,2024-10-09T17:00:00
se_002299,co_0281,upgrade,Bespoke,Large,2024-10-14,2024-10-14,,,monthly,689,1500,1500,GBP,paid,2024-10-14T18:06:00
se_002300,co_0281,renewal,Bespoke,,2024-11-09,2024-11-09,,,monthly,689,1500,1500,GBP,paid,2024-11-09T15:30:00
se_002301,co_0281,renewal,Bespoke,,2024-12-09,2024-12-09,,,monthly,689,1500,1500,GBP,paid,2024-12-09T08:52:00
se_002302,co_0281,renewal,Bespoke,,2025-01-09,2025-01-09,,,monthly,689,1500,1500,GBP,paid,2025-01-09T14:58:00
se_002303,co_0281,renewal,Bespoke,,2025-02-09,2025-02-09,,,monthly,689,1500,1500,GBP,paid,2025-02-09T13:37:00
se_002304,co_0281,renewal,Bespoke,,2025-03-09,2025-03-09,,,monthly,689,1500,1500,GBP,paid,2025-03-09T11:35:00
se_002305,co_0281,renewal,Bespoke,,2025-04-09,2025-04-09,,,monthly,689,1500,1500,GBP,paid,2025-04-09T10:12:00
se_002306,co_0281,renewal,Bespoke,,2025-05-09,2025-05-09,,,monthly,689,1500,1500,GBP,paid,2025-05-09T09:45:00
se_002307,co_0281,renewal,Bespoke,,2025-06-09,2025-06-09,,,monthly,689,1500,1500,GBP,paid,2025-06-09T12:01:00
se_002308,co_0281,renewal,Bespoke,,2025-07-09,2025-07-09,,,monthly,689,1500,1500,GBP,paid,2025-07-09T10:23:00
se_002309,co_0281,renewal,Bespoke,,2025-08-09,2025-08-09,,,monthly,689,1500,1500,GBP,paid,2025-08-09T16:00:00
se_002310,co_0281,renewal,Bespoke,,2025-09-09,2025-09-09,,,monthly,689,1500,1500,GBP,paid,2025-09-09T16:49:00
se_002311,co_0281,renewal,Bespoke,,2025-10-09,2025-10-09,,,monthly,689,1500,1500,GBP,paid,2025-10-09T17:29:00
se_002312,co_0281,renewal,Bespoke,,2025-11-09,2025-11-09,,,monthly,689,1500,1500,GBP,paid,2025-11-09T11:17:00
se_002313,co_0281,renewal,Bespoke,,2025-12-09,2025-12-09,,,monthly,689,1500,1500,GBP,paid,2025-12-09T14:16:00
se_002314,co_0281,renewal,Bespoke,,2026-01-09,2026-01-09,,,monthly,689,1500,1500,GBP,paid,2026-01-09T17:07:00
se_002315,co_0281,renewal,Bespoke,,2026-02-09,2026-02-09,,,monthly,689,1500,1500,GBP,paid,2026-02-09T15:58:00
se_002316,co_0281,renewal,Bespoke,,2026-03-23,2026-03-09,,,monthly,689,1500,1500,GBP,paid,2026-03-09T14:09:00
se_002317,co_0281,renewal,Bespoke,,2026-04-09,2026-04-09,,,monthly,689,1500,1500,GBP,paid,2026-04-09T09:14:00
se_002318,co_0281,renewal,Bespoke,,2026-05-09,2026-05-09,,,monthly,689,1500,1500,GBP,paid,2026-05-09T08:43:00
se_002319,co_0281,renewal,Bespoke,,2026-06-28,2026-06-09,,,monthly,689,1500,1500,GBP,paid,2026-06-09T10:57:00
se_002320,co_0282,trial_start,Small,,,,,2025-07-20,monthly,91,0,0,GBP,not_applicable,2025-07-13T10:29:00
se_002321,co_0283,trial_start,Small,,,,,2024-08-17,monthly,107,0,0,GBP,not_applicable,2024-08-10T16:47:00
se_002322,co_0284,trial_start,Medium,,,,,2025-12-07,annual,170,0,0,GBP,not_applicable,2025-11-30T12:12:00
se_002323,co_0284,converted,Medium,,2025-12-09,2025-12-09,,,annual,170,750,9000,GBP,paid,2025-12-09T15:46:00
se_002324,co_0285,trial_start,Medium,,,,,2026-06-05,monthly,169,0,0,GBP,not_applicable,2026-05-29T13:14:00
se_002325,co_0286,trial_start,Small,,,,,2024-08-29,monthly,64,0,0,GBP,not_applicable,2024-08-22T08:55:00
se_002326,co_0287,trial_start,Small,,,,,2023-12-11,monthly,80,0,0,GBP,not_applicable,2023-12-04T17:49:00
se_002327,co_0287,converted,Small,,2023-12-13,2023-12-13,,,monthly,80,200,200,GBP,paid,2023-12-13T19:53:00
se_002328,co_0287,renewal,Small,,2024-01-13,2024-01-13,,,monthly,80,200,200,GBP,paid,2024-01-13T18:38:00
se_002329,co_0287,renewal,Small,,2024-02-13,2024-02-13,,,monthly,80,200,200,GBP,paid,2024-02-13T14:10:00
se_002330,co_0287,renewal,Small,,2024-03-13,2024-03-13,,,monthly,80,200,200,GBP,paid,2024-03-13T08:45:00
se_002331,co_0287,renewal,Small,,2024-04-13,2024-04-13,,,monthly,80,200,200,GBP,paid,2024-04-13T15:31:00
se_002332,co_0287,renewal,Small,,2024-05-13,2024-05-13,,,monthly,80,200,200,GBP,paid,2024-05-13T14:44:00
se_002333,co_0287,renewal,Small,,2024-06-13,2024-06-13,,,monthly,80,200,200,GBP,paid,2024-06-13T09:10:00
se_002334,co_0287,renewal,Small,,2024-07-13,2024-07-13,,,monthly,80,200,200,GBP,paid,2024-07-13T16:17:00
se_002335,co_0287,renewal,Small,,2024-08-13,2024-08-13,,,monthly,80,200,200,GBP,paid,2024-08-13T14:17:00
se_002336,co_0287,renewal,Small,,2024-09-13,2024-09-13,,,monthly,80,200,200,GBP,paid,2024-09-13T19:05:00
se_002337,co_0287,renewal,Small,,2024-10-13,2024-10-13,,,monthly,80,200,200,GBP,paid,2024-10-13T08:28:00
se_002338,co_0287,renewal,Small,,2024-11-13,2024-11-13,,,monthly,80,200,200,GBP,paid,2024-11-13T17:12:00
se_002339,co_0287,renewal,Small,,2025-01-02,2024-12-13,,,monthly,80,200,200,GBP,paid,2024-12-13T11:33:00
se_002340,co_0287,renewal,Small,,2025-01-13,2025-01-13,,,monthly,80,200,200,GBP,paid,2025-01-13T10:56:00
se_002341,co_0287,renewal,Small,,2025-02-13,2025-02-13,,,monthly,80,200,200,GBP,paid,2025-02-13T15:42:00
se_002342,co_0287,renewal,Small,,2025-03-13,2025-03-13,,,monthly,80,200,200,GBP,paid,2025-03-13T15:38:00
se_002343,co_0287,renewal,Small,,2025-04-13,2025-04-13,,,monthly,80,200,200,GBP,paid,2025-04-13T14:21:00
se_002344,co_0287,renewal,Small,,2025-05-13,2025-05-13,,,monthly,80,200,200,GBP,paid,2025-05-13T12:16:00
se_002345,co_0287,renewal,Small,,2025-06-13,2025-06-13,,,monthly,80,200,200,GBP,paid,2025-06-13T17:18:00
se_002346,co_0287,renewal,Small,,2025-07-13,2025-07-13,,,monthly,80,200,200,GBP,paid,2025-07-13T08:07:00
se_002347,co_0287,renewal,Small,,2025-08-30,2025-08-13,,,monthly,80,200,200,GBP,paid,2025-08-13T08:11:00
se_002348,co_0287,payment_failed,Small,,2025-09-13,2025-09-13,,,monthly,80,200,200,GBP,failed,2025-09-13T16:45:00
se_002349,co_0287,payment_recovered,Small,,2025-09-22,2025-09-22,,,monthly,80,200,200,GBP,paid,2025-09-22T11:40:00
se_002350,co_0287,renewal,Small,,2025-10-13,2025-10-13,,,monthly,80,200,200,GBP,paid,2025-10-13T13:46:00
se_002351,co_0287,renewal,Small,,2025-11-13,2025-11-13,,,monthly,80,200,200,GBP,paid,2025-11-13T10:43:00
se_002352,co_0287,renewal,Small,,2025-12-13,2025-12-13,,,monthly,80,200,200,GBP,paid,2025-12-13T15:58:00
se_002353,co_0287,renewal,Small,,2026-01-13,2026-01-13,,,monthly,80,200,200,GBP,paid,2026-01-13T08:48:00
se_002354,co_0287,renewal,Small,,2026-02-13,2026-02-13,,,monthly,80,200,200,GBP,paid,2026-02-13T19:48:00
se_002355,co_0287,renewal,Small,,2026-03-13,2026-03-13,,,monthly,80,200,200,GBP,paid,2026-03-13T08:50:00
se_002356,co_0287,renewal,Small,,2026-04-13,2026-04-13,,,monthly,80,200,200,GBP,paid,2026-04-13T14:09:00
se_002357,co_0287,renewal,Small,,2026-05-13,2026-05-13,,,monthly,80,200,200,GBP,paid,2026-05-13T17:52:00
se_002358,co_0287,renewal,Small,,2026-06-13,2026-06-13,,,monthly,80,200,200,GBP,paid,2026-06-13T16:14:00
se_002359,co_0288,trial_start,Large,,,,,2025-12-01,monthly,1179,0,0,GBP,not_applicable,2025-11-24T15:57:00
se_002360,co_0289,trial_start,Small,,,,,2025-07-16,annual,119,0,0,GBP,not_applicable,2025-07-09T18:53:00
se_002361,co_0289,converted,Small,,2025-07-19,2025-07-19,,,annual,119,200,2400,GBP,paid,2025-07-19T08:52:00
se_002362,co_0290,trial_start,Small,,,,,2024-09-05,annual,52,0,0,GBP,not_applicable,2024-08-29T09:08:00
se_002363,co_0290,converted,Small,,2024-09-07,2024-09-07,,,annual,52,200,2400,GBP,paid,2024-09-07T17:34:00
se_002364,co_0290,renewal,Small,,2025-09-07,2025-09-07,,,annual,52,200,2400,GBP,paid,2025-09-07T09:49:00
se_002365,co_0291,trial_start,SMALL,,,,,2024-04-21,annual,118,0,0,GBP,not_applicable,2024-04-14T15:59:00
se_002366,co_0292,trial_start,Medium,,,,,2023-12-30,annual,150,0,0,GBP,not_applicable,2023-12-23T11:48:00
se_002367,co_0292,converted,Medium,,2024-01-02,2024-01-02,,,annual,150,750,9000,GBP,paid,2024-01-02T16:58:00
se_002368,co_0292,renewal,Medium,,2025-01-02,2025-01-02,,,annual,150,750,9000,GBP,paid,2025-01-02T09:42:00
se_002369,co_0292,renewal,Medium,,2026-01-02,2026-01-02,,,annual,150,750,9000,GBP,paid,2026-01-02T13:33:00
se_002370,co_0293,trial_start,Medium,,,,,2025-11-20,monthly,336,0,0,GBP,not_applicable,2025-11-13T08:50:00
se_002371,co_0293,converted,Medium,,2025-11-15,2025-11-15,,,monthly,336,750,750,GBP,paid,2025-11-15T08:37:00
se_002372,co_0293,renewal,Medium,,2025-12-15,2025-12-15,,,monthly,336,750,750,GBP,paid,2025-12-15T13:39:00
se_002373,co_0293,renewal,Medium,,2026-01-15,2026-01-15,,,monthly,336,750,750,GBP,paid,2026-01-15T11:37:00
se_002374,co_0293,renewal,Medium,,2026-02-15,2026-02-15,,,monthly,336,750,750,GBP,paid,2026-02-15T10:14:00
se_002375,co_0293,renewal,Medium,,2026-03-15,2026-03-15,,,monthly,336,750,750,GBP,paid,2026-03-15T08:29:00
se_002376,co_0293,renewal,Medium,,2026-04-15,2026-04-15,,,monthly,336,750,750,GBP,paid,2026-04-15T13:15:00
se_002377,co_0293,renewal,Medium,,2026-05-15,2026-05-15,,,monthly,336,750,750,GBP,paid,2026-05-15T13:46:00
se_002378,co_0293,renewal,Medium,,2026-06-15,2026-06-15,,,monthly,336,750,750,GBP,paid,2026-06-15T08:34:00
se_002379,co_0294,trial_start,Small,,,,,2025-06-01,monthly,87,0,0,GBP,not_applicable,2025-05-25T11:18:00
se_002380,co_0294,converted,Small,,2025-05-29,2025-05-29,,,monthly,87,200,200,GBP,paid,2025-05-29T18:33:00
se_002381,co_0294,renewal,Small,,2025-06-29,2025-06-29,,,monthly,87,200,200,GBP,paid,2025-06-29T17:40:00
se_002382,co_0294,renewal,Small,,2025-07-29,2025-07-29,,,monthly,87,200,200,GBP,paid,2025-07-29T15:29:00
se_002383,co_0294,renewal,Small,,2025-08-29,2025-08-29,,,monthly,87,200,200,GBP,paid,2025-08-29T15:25:00
se_002384,co_0294,renewal,Small,,2025-09-29,2025-09-29,,,monthly,87,200,200,GBP,paid,2025-09-29T15:02:00
se_002385,co_0294,renewal,Small,,2025-11-13,2025-10-29,,,monthly,87,200,200,GBP,paid,2025-10-29T12:50:00
se_002386,co_0294,renewal,Small,,2025-11-29,2025-11-29,,,monthly,87,200,200,GBP,paid,2025-11-29T08:32:00
se_002387,co_0294,payment_failed,Small,,2025-12-29,2025-12-29,,,monthly,87,200,200,GBP,failed,2025-12-29T08:11:00
se_002388,co_0294,payment_recovered,Small,,2026-01-01,2026-01-01,,,monthly,87,200,200,GBP,paid,2026-01-01T19:39:00
se_002389,co_0294,payment_failed,Small,,2026-01-29,2026-01-29,,,monthly,87,200,200,GBP,failed,2026-01-29T08:24:00
se_002390,co_0294,renewal,Small,,2026-02-28,2026-02-28,,,monthly,87,200,200,GBP,paid,2026-02-28T17:10:00
se_002391,co_0294,renewal,Small,,2026-03-28,2026-03-28,,,monthly,87,200,200,GBP,paid,2026-03-28T11:49:00
se_002392,co_0294,renewal,Small,,2026-04-28,2026-04-28,,,monthly,87,200,200,GBP,paid,2026-04-28T19:58:00
se_002393,co_0294,renewal,Small,,2026-05-28,2026-05-28,,,monthly,87,200,200,GBP,paid,2026-05-28T18:42:00
se_002394,co_0294,renewal,Small,,2026-06-28,2026-06-28,,,monthly,87,200,200,GBP,paid,2026-06-28T08:15:00
se_002395,co_0295,trial_start,Medium,,,,,2025-07-08,annual,349,0,0,GBP,not_applicable,2025-07-01T19:19:00
se_002396,co_0295,converted,Medium,,2025-07-08,2025-07-08,,,annual,349,750,9000,GBP,paid,2025-07-08T09:29:00
se_002397,co_0296,trial_start,Large,,,,,2026-01-08,monthly,611,0,0,GBP,not_applicable,2026-01-01T09:54:00
se_002398,co_0296,converted,Large,,2026-01-09,2026-01-09,,,monthly,611,1500,1500,GBP,paid,2026-01-09T14:38:00
se_002399,co_0296,renewal,Large,,2026-02-14,2026-02-09,,,monthly,611,1500,1500,GBP,paid,2026-02-09T18:43:00
se_002400,co_0296,renewal,Large,,2026-03-09,2026-03-09,,,monthly,611,1500,1500,GBP,paid,2026-03-09T11:26:00
se_002401,co_0296,renewal,Large,,2026-04-09,2026-04-09,,,monthly,611,1500,1500,GBP,paid,2026-04-09T09:11:00
se_002402,co_0296,renewal,Large,,2026-05-16,2026-05-09,,,monthly,611,1500,1500,GBP,paid,2026-05-09T14:57:00
se_002403,co_0296,renewal,Large,,2026-06-09,2026-06-09,,,monthly,611,1500,1500,GBP,paid,2026-06-09T14:30:00
se_002404,co_0297,trial_start,Medium,,,,,2024-06-08,monthly,507,0,0,GBP,not_applicable,2024-06-01T11:00:00
se_002405,co_0297,converted,Medium,,2024-06-07,2024-06-07,,,monthly,507,750,750,GBP,paid,2024-06-07T10:08:00
se_002406,co_0297,renewal,Medium,,2024-07-07,2024-07-07,,,monthly,507,750,750,GBP,paid,2024-07-07T15:03:00
se_002407,co_0297,renewal,Medium,,2024-08-07,2024-08-07,,,monthly,507,750,750,GBP,paid,2024-08-07T10:02:00
se_002408,co_0297,renewal,Medium,,,2024-09-07,,,monthly,507,750,750,GBP,paid,2024-09-07T18:43:00
se_002409,co_0297,renewal,Medium,,2024-10-07,2024-10-07,,,monthly,507,750,750,GBP,paid,2024-10-07T15:50:00
se_002410,co_0297,renewal,Medium,,2024-11-07,2024-11-07,,,monthly,507,750,750,GBP,paid,2024-11-07T12:12:00
se_002411,co_0297,renewal,Medium,,2024-12-07,2024-12-07,,,monthly,507,750,750,GBP,paid,2024-12-07T15:16:00
se_002412,co_0297,renewal,Medium,,2025-01-07,2025-01-07,,,monthly,507,750,750,GBP,paid,2025-01-07T11:54:00
se_002413,co_0297,renewal,Medium,,2025-02-07,2025-02-07,,,monthly,507,750,750,GBP,paid,2025-02-07T12:37:00
se_002414,co_0297,renewal,Medium,,2025-03-07,2025-03-07,,,monthly,507,750,750,GBP,paid,2025-03-07T19:29:00
se_002415,co_0297,renewal,Medium,,2025-04-07,2025-04-07,,,monthly,507,750,750,GBP,paid,2025-04-07T19:20:00
se_002416,co_0297,renewal,Medium,,2025-05-07,2025-05-07,,,monthly,507,750,750,GBP,paid,2025-05-07T11:45:00
se_002417,co_0297,renewal,Medium,,2025-06-20,2025-06-07,,,monthly,507,750,750,GBP,paid,2025-06-07T18:32:00
se_002418,co_0297,renewal,Medium,,2025-07-07,2025-07-07,,,monthly,507,750,750,GBP,paid,2025-07-07T09:31:00
se_002419,co_0297,renewal,Medium,,2025-08-07,2025-08-07,,,monthly,507,750,750,GBP,paid,2025-08-07T14:52:00
se_002420,co_0297,renewal,Medium,,2025-09-07,2025-09-07,,,monthly,507,750,750,GBP,paid,2025-09-07T14:49:00
se_002421,co_0297,cancellation_scheduled,Medium,,,2025-08-19,,,monthly,507,750,750,GBP,not_applicable,2025-08-19T13:27:00
se_002422,co_0297,voluntary_churn,Medium,,,2025-09-11,2025-09-11,,monthly,507,750,0,GBP,not_applicable,2025-09-11T09:45:00
se_002423,co_0298,trial_start,Small,,,,,2024-02-19,monthly,96,0,0,GBP,not_applicable,2024-02-12T08:57:00
se_002424,co_0299,trial_start,Medium,,,,,2025-05-27,monthly,177,0,0,GBP,not_applicable,2025-05-20T17:27:00
se_002425,co_0299,converted,Medium,,2025-05-28,2025-05-28,,,monthly,177,750,750,GBP,paid,2025-05-28T15:15:00
se_002426,co_0299,renewal,Medium,,2025-06-28,2025-06-28,,,monthly,177,750,750,GBP,paid,2025-06-28T08:20:00
se_002427,co_0299,renewal,Medium,,2025-07-28,2025-07-28,,,monthly,177,750,750,GBP,paid,2025-07-28T19:39:00
se_002428,co_0299,renewal,Medium,,2025-08-28,2025-08-28,,,monthly,177,750,750,GBP,paid,2025-08-28T11:50:00
se_002429,co_0299,renewal,Medium,,2025-09-28,2025-09-28,,,monthly,177,750,750,GBP,paid,2025-09-28T14:13:00
se_002430,co_0299,renewal,Medium,,2025-10-28,2025-10-28,,,monthly,177,750,750,GBP,paid,2025-10-28T11:54:00
se_002431,co_0299,renewal,Medium,,2025-11-28,2025-11-28,,,monthly,177,750,750,GBP,paid,2025-11-28T08:28:00
se_002432,co_0299,renewal,Medium,,2025-12-28,2025-12-28,,,monthly,177,750,750,GBP,paid,2025-12-28T17:20:00
se_002433,co_0299,downgrade,Small,Medium,2026-01-06,2026-01-06,,,monthly,177,200,200,GBP,paid,2026-01-06T13:33:00
se_002434,co_0299,renewal,Small,,2026-01-28,2026-01-28,,,monthly,177,200,200,GBP,paid,2026-01-28T14:34:00
se_002435,co_0299,renewal,Small,,2026-02-28,2026-02-28,,,monthly,177,200,200,GBP,paid,2026-02-28T09:57:00
se_002436,co_0299,renewal,Small,,2026-03-28,2026-03-28,,,monthly,177,200,200,GBP,paid,2026-03-28T13:05:00
se_002437,co_0299,renewal,Small,,2026-04-28,2026-04-28,,,monthly,177,200,200,GBP,paid,2026-04-28T17:35:00
se_002438,co_0299,renewal,Small,,2026-05-28,2026-05-28,,,monthly,177,200,200,GBP,paid,2026-05-28T11:49:00
se_002439,co_0299,renewal,Small,,2026-06-28,2026-06-28,,,monthly,177,200,200,GBP,paid,2026-06-28T08:59:00
se_002440,co_0300,trial_start,Large,,,,,2024-05-18,monthly,821,0,0,GBP,not_applicable,2024-05-11T19:11:00
se_002441,co_0300,converted,Large,,2024-05-19,2024-05-19,,,monthly,821,1500,1500,GBP,paid,2024-05-19T17:42:00
se_002442,co_0300,renewal,Large,,2024-06-19,2024-06-19,,,monthly,821,1500,1500,GBP,paid,2024-06-19T11:47:00
se_002443,co_0300,renewal,Large,,2024-07-19,2024-07-19,,,monthly,821,1500,1500,GBP,paid,2024-07-19T08:22:00
se_002444,co_0300,renewal,Large,,2024-08-29,2024-08-19,,,monthly,821,1500,1500,GBP,paid,2024-08-19T08:38:00
se_002445,co_0300,payment_failed,Large,,2024-09-19,2024-09-19,,,monthly,821,1500,1500,GBP,failed,2024-09-19T09:59:00
se_002446,co_0300,payment_recovered,Large,,2024-10-06,2024-10-06,,,monthly,821,1500,1500,GBP,paid,2024-10-06T18:18:00
se_002447,co_0300,renewal,Large,,2024-10-19,2024-10-19,,,monthly,821,1500,1500,GBP,paid,2024-10-19T11:02:00
se_002448,co_0300,renewal,Large,,2024-11-19,2024-11-19,,,monthly,821,1500,1500,GBP,paid,2024-11-19T15:40:00
se_002449,co_0300,renewal,Large,,2024-12-19,2024-12-19,,,monthly,821,1500,1500,GBP,paid,2024-12-19T12:29:00
se_002450,co_0300,renewal,Large,,2025-01-19,2025-01-19,,,monthly,821,1500,1500,GBP,paid,2025-01-19T17:07:00
se_002451,co_0300,renewal,Large,,2025-02-19,2025-02-19,,,monthly,821,1500,1500,GBP,paid,2025-02-19T18:13:00
se_002452,co_0300,renewal,Large,,2025-03-19,2025-03-19,,,monthly,821,1500,1500,GBP,paid,2025-03-19T19:20:00
se_002453,co_0300,renewal,Large,,2025-04-19,2025-04-19,,,monthly,821,1500,1500,GBP,paid,2025-04-19T13:43:00
se_002454,co_0300,renewal,Large,,2025-05-19,2025-05-19,,,monthly,821,1500,1500,GBP,paid,2025-05-19T16:04:00
se_002455,co_0300,downgrade,Medium,Large,2025-05-31,2025-05-31,,,monthly,821,750,750,GBP,paid,2025-05-31T09:52:00
se_002456,co_0300,renewal,Medium,,2025-06-19,2025-06-19,,,monthly,821,750,750,GBP,paid,2025-06-19T19:31:00
se_002457,co_0300,renewal,Medium,,2025-07-19,2025-07-19,,,monthly,821,750,750,GBP,paid,2025-07-19T10:53:00
se_002458,co_0300,renewal,Medium,,2025-08-19,2025-08-19,,,monthly,821,750,750,GBP,paid,2025-08-19T18:50:00
se_002459,co_0300,renewal,Medium,,2025-09-19,2025-09-19,,,monthly,821,750,750,GBP,paid,2025-09-19T11:10:00
se_002460,co_0300,downgrade,Small,Medium,2025-10-07,2025-10-07,,,monthly,821,200,200,GBP,paid,2025-10-07T19:22:00
se_002461,co_0300,renewal,Small,,2025-10-19,2025-10-19,,,monthly,821,200,200,GBP,paid,2025-10-19T10:47:00
se_002462,co_0300,renewal,Small,,2025-11-19,2025-11-19,,,monthly,821,200,200,GBP,paid,2025-11-19T14:24:00
se_002463,co_0300,renewal,Small,,2025-12-19,2025-12-19,,,monthly,821,200,200,GBP,paid,2025-12-19T12:20:00
