company_id,company_name,industry,region,trial_start_date,subscription_status,current_plan_name,current_seat_count,organisation_size_band,sales_channel,customer_success_owner,created_at,updated_at
co_0858,Hastings Higher Education Centre Trust,University,Yorkshire and the Humber,2024-11-23,paused,Medium,190,101-500,inbound,Hannah Roberts,2024-11-19T18:57:00,2026-05-15T13:18:00
co_0859,Elmfield Skills Centre,Training Provider,North East,2024-07-15,active,Medium,212,101-500,inbound,,2024-07-07T12:51:00,2025-06-26T11:49:00
co_0860,Fairfield College South,School,East of England,2024-11-23,trial,Small,70,51-100,inbound,Jacob Turner,2024-11-25T17:10:00,2025-09-27T10:13:00
co_0861,Cardiff Further Education College South Trust,Further Education,North West,2025-04-18,trial,Medium,355,101-500,direct_sales,Jacob Turner,2025-04-20T09:22:00,2025-10-20T16:34:00
co_0862,Bridgewater Academy Central Trust,School,South East,2025-08-09,active,Medium,174,101-500,partner,Farah Malik,2025-08-01T12:56:00,2025-08-19T16:05:00
co_0863,Tudor Academy Central,School,Scotland,2025-03-04,trial,Medium,163,101-500,partner,,2025-03-04T14:40:00,2026-01-05T16:21:00
co_0864,York Institute,University,London,2024-10-27,trial,bespoke,1106,1001+,inbound,Farah Malik,2024-10-19T17:35:00,2025-07-08T09:04:00
co_0865,Cotswold Grammar School Trust North,School,London,2023-10-12,trial,Medium,252,101-500,self_serve,Ben Whitmore,2023-10-11T11:50:00,2025-12-20T13:51:00
co_0866,Kingfisher Education Services Central,Training Provider,West Midlands,2025-04-26,active,Small,47,1-50,direct_sales,Ben Whitmore,2025-04-17T17:52:00,2026-04-11T18:02:00
co_0867,Reading Institute,University,South East,2024-01-22,active,Medium,410,101-500,direct_sales,Daniel Hughes,2024-01-17T14:22:00,2025-11-26T14:12:00
co_0868,Summit College,School,South East,2023-08-15,active,Medium,204,101-500,partner,Farah Malik,2023-08-08T13:16:00,2026-06-09T08:37:00
co_0869,Ashford Grammar School South,School,South East,2025-10-21,trial,Medium,110,101-500,self_serve,Charlotte Evans,2025-10-11T18:50:00,2025-10-30T18:21:00
co_0870,Cotswold Grammar School North,School,Ireland,2023-10-17,active,SMALL,87,51-100,direct_sales,Ella Thompson,2023-10-15T13:42:00,2025-07-07T14:58:00
co_0871,Bristol Learning Group South,Private Education,London,2025-02-01,trial,Small,43,1-50,public_sector_framework,Amelia Clarke,2025-02-02T08:09:00,2025-08-31T13:10:00
co_0872,Camden Skills Centre Central,Private Education,London,2025-12-04,active,Medium,324,101-500,self_serve,George Bennett,2025-12-03T08:20:00,2025-12-22T15:48:00
co_0873,Chiltern College,School,London,2024-11-29,active,Medium,111,101-500,inbound,Imogen Davies,2024-11-25T17:10:00,2025-10-27T16:24:00
co_0874,Lakeside Skills Centre Central Central,Private Education,,2024-06-27,voluntary_churn,Small,37,1-50,direct_sales,George Bennett,2024-06-25T09:11:00,2026-04-06T12:18:00
co_0875,Fairfield Education Services South,Private education,West Midlands,2024-05-02,trial,Medium,175,101-500,inbound,Ben Whitmore,2024-04-22T14:42:00,2025-12-27T10:37:00
co_0876,Stamford Learning Trust Central,School,East Midlands,2025-09-13,trial,Small,71,51-100,partner,Imogen Davies,2025-09-10T13:56:00,2026-01-29T13:59:00
co_0877,Hadley Skills Centre Trust,Private Education,Northern Ireland,2025-10-31,active,Medium,105,101-500,partner,Hannah Roberts,2025-10-27T18:08:00,2026-06-02T09:50:00
co_0878,Oaklands Education Partnership Central,Other,South West,2023-09-09,active,Small,41,1-50,public_sector_framework,,2023-08-31T10:55:00,2026-05-27T18:02:00
co_0879,Edinburgh University North,University,South West,2026-03-07,active,Large,739,501-1000,direct_sales,Farah Malik,2026-03-05T08:53:00,2026-03-05T12:59:00
co_0880,Rowan Education Services South,Private Education,South West,2024-08-15,active,Small,82,51-100,direct_sales,Jacob Turner,2024-08-13T09:14:00,2026-06-16T15:29:00
co_0881,Ashford Learning Trust Trust,School,Northern Ireland,2025-05-12,trial,Medium,103,101-500,inbound,Hannah Roberts,2025-05-05T08:31:00,2026-05-18T14:49:00
co_0882,Bristol School South,School,Scotland,2026-04-16,active,Medium,109,101-500,self_serve,Daniel Hughes,2026-04-07T17:46:00,2026-06-23T14:34:00
co_0883,Stamford School Trust,School,Yorkshire and the Humber,2024-11-15,trial,Medium,125,101-500,inbound,Imogen Davies,2024-11-15T11:57:00,2025-06-02T09:27:00
co_0884,Riverside Academy South Trust,School,East Midlands,2023-08-21,trial,Small,60,51-100,inbound,Jacob Turner,2023-08-18T09:56:00,2026-06-14T17:29:00
co_0885,Chiltern School South,School,London,2023-11-07,active,Medium,258,101-500,direct_sales,Amelia Clarke,2023-11-01T08:36:00,2025-12-24T18:51:00
co_0886,Birmingham Community Library,Library,Scotland,2024-10-14,active,Small,34,1-50,direct_sales,Hannah Roberts,2024-10-06T17:32:00,2025-08-24T08:53:00
co_0887,Summit School North,School,East of England,2023-07-24,trial,Small,79,51-100,self_serve,Daniel Hughes,2023-07-25T10:51:00,2026-04-09T14:07:00
co_0888,Edinburgh Libraries Central,Library,Wales,2025-01-10,trial,Medium,390,101-500,self_serve,Daniel Hughes,2025-01-10T12:57:00,2026-06-28T16:51:00
co_0889,Rowan College Central Central,School,South West,2023-09-04,trial,Medium,131,101-500,self_serve,Charlotte Evans,2023-09-06T13:45:00,2025-08-06T09:46:00
co_0890,Ashford Education Partnership Trust,Other,South West,2024-08-13,active,Small,68,51-100,self_serve,Charlotte Evans,2024-08-10T15:11:00,2025-06-24T14:36:00
co_0891,Cedar Learning Group South,Private Education,West Midlands,2025-12-04,trial,Medium,119,101-500,partner,Ben Whitmore,2025-11-30T08:50:00,2026-05-17T09:36:00
co_0892,York Further Education College North South,Further Education,West Midlands,2025-12-27,trial,Medium,230,101-500,partner,George Bennett,2025-12-18T10:32:00,2026-01-02T13:10:00
co_0893,Tudor Grammar School,School,West Midlands,2023-07-21,active,Medium,122,101-500,inbound,Farah Malik,2023-07-12T14:51:00,2025-10-24T08:58:00
co_0894,Manchester Institute Trust,University,South East,2026-05-08,trial,Medium,258,101-500,self_serve,George Bennett,2026-04-30T11:29:00,2026-05-05T12:51:00
co_0895,York Higher Education Centre North,University,North West,2026-03-25,active,Large,710,501-1000,inbound,Ben Whitmore,2026-03-24T16:06:00,2026-06-11T18:13:00
co_0896,Lancaster Libraries North,Library,London,2025-06-19,trial,Medium,196,101-500,inbound,Farah Malik,2025-06-10T17:45:00,2025-10-31T09:13:00
co_0897,Riverside Education Partnership,Other,East of England,2026-03-16,active,Medium,184,101-500,inbound,,2026-03-10T17:50:00,2026-03-10T13:43:00
co_0898,Westfield Learning Group Trust,Training Provider,South East,2024-09-17,active,Medium,106,101-500,self_serve,Daniel Hughes,2024-09-17T13:20:00,2025-11-11T09:22:00
co_0899,Ashford Learning Trust North,School,Wales,2025-03-03,trial,Medium,137,101-500,public_sector_framework,Ella Thompson,2025-02-24T17:22:00,2025-10-29T10:58:00
co_0900,Bristol College Trust,School,London,2023-12-31,paused,Small,88,51-100,direct_sales,Imogen Davies,2023-12-30T16:10:00,2026-02-19T15:11:00
co_0901,Summit Grammar School South,School,North East,2024-07-19,trial,Medium,253,101-500,direct_sales,Imogen Davies,2024-07-09T08:29:00,2026-02-15T09:49:00
co_0902,Bristol Training North,Training Provider,South West,2024-10-20,delinquent_churn,Small,72,51-100,partner,Hannah Roberts,2024-10-14T16:58:00,2026-05-20T11:04:00
co_0903,Belfast Higher Education Centre Trust,University,London,2026-01-15,active,Medium,325,101-500,direct_sales,Hannah Roberts,2026-01-08T10:13:00,2026-05-08T14:57:00
co_0904,Birmingham Further Education College Central Trust,Further Education,London,2023-08-14,active,Medium,101,101-500,public_sector_framework,Ben Whitmore,2023-08-04T13:23:00,2026-03-25T16:23:00
co_0905,Cardiff Libraries North,Library,North West,2024-01-09,voluntary_churn,Medium,169,101-500,inbound,Hannah Roberts,2024-01-07T09:19:00,2025-12-08T10:26:00
co_0906,Abbey Academy North South,School,Yorkshire and the Humber,2024-01-13,trial,Small,33,1-50,direct_sales,Imogen Davies,2024-01-05T12:07:00,2025-09-21T13:46:00
co_0907,Hadley Skills Centre Central,Private Education,East Midlands,2024-02-05,active,Small,34,1-50,direct_sales,Hannah Roberts,2024-01-28T10:32:00,2025-10-06T17:12:00
co_0908,Fairfield Learning Group North Trust,Private Education,North West,2026-04-16,active,Small,25,1-50,self_serve,,2026-04-09T15:12:00,2026-05-29T11:02:00
co_0909,Fairfield Learning Group South,Private Education,West Midlands,2025-07-15,trial,Medium,489,101-500,partner,,2025-07-09T11:07:00,2026-04-23T08:12:00
co_0910,Rowan School Central Central,School,London,2025-12-25,trial,Medium,155,101-500,self_serve,,2025-12-22T17:42:00,2026-06-11T16:18:00
co_0911,Cedar School South,School,Scotland,2026-03-04,active,Medium,106,101-500,partner,Farah Malik,2026-02-27T12:11:00,2026-04-04T11:55:00
co_0912,Lakeside College,School,Northern Ireland,2025-07-22,active,Medium,113,101-500,self_serve,Imogen Davies,2025-07-21T18:07:00,2026-04-12T08:59:00
co_0913,Stamford Learning Trust South,School,North East,2023-07-30,active,Small,27,1-50,self_serve,,2023-08-01T08:37:00,2026-06-01T12:17:00
co_0914,Greenwich Academy,School,South West,2025-09-30,voluntary_churn,Medium,182,101-500,self_serve,Daniel Hughes,2025-09-21T09:18:00,2026-01-13T16:12:00
co_0915,Lakeside Grammar School South Trust,School,West Midlands,2025-07-24,active,Small,31,1-50,self_serve,Amelia Clarke,2025-07-14T14:04:00,2025-10-16T15:28:00
co_0916,Victoria College North,School,London,2024-09-21,active,Small,77,51-100,direct_sales,Charlotte Evans,2024-09-19T14:06:00,2025-11-23T16:48:00
co_0917,Victoria Training,Private Education,East of England,2025-11-15,active,Small,54,51-100,direct_sales,Ben Whitmore,2025-11-08T16:23:00,2025-12-02T08:46:00
co_0918,Leeds Knowledge Hub North,Library,East of England,2025-07-10,trial,Small,77,51-100,partner,George Bennett,2025-07-11T08:03:00,2025-07-28T17:45:00
co_0919,Westfield Education Partnership,Other,South West,2024-08-21,active,Medium,211,101-500,direct_sales,Amelia Clarke,2024-08-12T11:26:00,2025-07-09T12:15:00
co_0920,Reading Higher Education Centre South,University,Scotland,2024-07-14,trial,Medium,229,101-500,direct_sales,George Bennett,2024-07-10T12:49:00,2025-08-04T08:19:00
co_0921,Tudor Education Partnership Trust,Other,South East,2023-12-13,active,Small,25,1-50,partner,,2023-12-05T09:34:00,2025-06-20T11:11:00
co_0922,Parkside Academy North North,School,Northern Ireland,2025-12-20,trial,Medium,154,101-500,direct_sales,Jacob Turner,2025-12-22T14:06:00,2026-01-18T12:02:00
co_0923,Exeter Knowledge Hub Central,Library,West Midlands,2025-11-21,trial,Medium,220,101-500,direct_sales,Ben Whitmore,2025-11-19T11:37:00,2025-11-28T08:17:00
co_0924,Belfast Further Education College Central,Further Education,London,2024-06-15,trial,Medium,103,101-500,self_serve,Jacob Turner,2024-06-12T10:07:00,2026-05-26T12:37:00
co_0925,Northbridge School North Central,School,Wales,2024-07-17,trial,Medium,103,101-500,partner,Charlotte Evans,2024-07-11T13:20:00,2026-04-22T15:32:00
co_0926,Exeter Libraries North,Library,East of England,2025-09-10,active,Medium,227,101-500,direct_sales,Amelia Clarke,2025-09-11T18:28:00,2025-12-22T11:13:00
co_0927,Hillcrest Grammar School Trust,School,Scotland,2025-11-07,active,Small,95,51-100,self_serve,Daniel Hughes,2025-10-28T08:54:00,2025-11-20T13:19:00
co_0928,Summit Skills Centre South,Training Provider,Yorkshire and the Humber,2026-05-13,trial,Medium,122,101-500,inbound,Ben Whitmore,2026-05-07T18:04:00,2026-06-15T17:00:00
co_0929,Dundee Further Education College North Trust,Further Education,South East,2024-11-16,active,Medium,175,101-500,direct_sales,Daniel Hughes,2024-11-11T13:58:00,2025-07-03T10:37:00
co_0930,Lakeside College Trust,School,Northern Ireland,2025-04-21,trial,Medium,104,101-500,self_serve,Farah Malik,2025-04-12T08:53:00,2025-08-05T12:13:00
co_0931,Greenwich Skills Centre,Private Education,Scotland,2025-10-28,active,Small,32,1-50,direct_sales,Charlotte Evans,2025-10-24T08:53:00,2026-01-11T11:11:00
co_0932,Swansea Higher Education Centre,University,South West,2024-12-18,trial,Large,760,501-1000,public_sector_framework,George Bennett,2024-12-13T11:44:00,2025-12-07T16:18:00
co_0933,Bristol Skills Centre Central,Training Provider,South East,2024-08-29,trial,Medium,136,101-500,partner,Farah Malik,2024-08-27T15:49:00,2026-01-17T10:15:00
co_0934,Cambridge Libraries Trust,Library,North West,2024-04-14,trial,Medium,117,101-500,partner,Ben Whitmore,2024-04-12T15:03:00,2025-09-27T08:23:00
co_0935,Summit Learning Trust South,School,South West,2025-05-02,active,MEDIUM,138,101-500,inbound,,2025-05-04T17:48:00,2026-03-02T16:48:00
co_0936,Norwich Libraries,Library,North West,2024-08-24,active,Medium,310,101-500,partner,Ben Whitmore,2024-08-17T09:34:00,2025-11-06T12:12:00
co_0937,Elmfield College South,School,North East,2025-10-24,trial,Small,56,51-100,partner,Hannah Roberts,2025-10-15T10:10:00,2026-02-14T13:11:00
co_0938,Victoria Education Services Central,Private Education,South West,2025-09-19,active,Medium,140,101-500,self_serve,,2025-09-10T18:51:00,2026-03-25T17:33:00
co_0939,Abbey Training North,Private Education,South East,2024-10-25,active,Small,38,1-50,partner,Imogen Davies,2024-10-20T10:43:00,2026-06-29T14:15:00
co_0940,Lancaster Libraries South,Library,South West,2026-02-13,active,Medium,232,101-500,direct_sales,Jacob Turner,2026-02-11T18:56:00,2026-05-16T18:34:00
co_0941,Eastgate Learning Group Trust,Private Education,East Midlands,2026-03-08,active,Small,83,51-100,inbound,Daniel Hughes,2026-02-26T15:19:00,2026-04-22T08:46:00
co_0942,Hadley Learning Group,Training Provider,South East,2025-06-05,active,Medium,110,101-500,self_serve,,2025-06-03T11:28:00,2026-01-15T09:45:00
co_0943,Stamford Learning Trust South South,School,South West,2025-01-07,trial,Small,94,51-100,inbound,Farah Malik,2025-01-06T08:28:00,2025-12-18T10:02:00
co_0944,Cardiff Higher Education Centre South South,University,South East,2024-07-24,trial,Small,61,51-100,self_serve,George Bennett,2024-07-20T09:42:00,2025-06-22T08:03:00
co_0945,Lakeside Learning Group South,Training Provider,,2025-10-10,active,Medium,131,101-500,inbound,Daniel Hughes,2025-10-12T10:32:00,2025-12-18T10:05:00
co_0946,Elmfield Academy Trust,School,South East,2025-09-28,active,Medium,236,101-500,self_serve,George Bennett,2025-09-23T17:08:00,2026-04-06T17:37:00
co_0947,Eastgate Academy Central,School,Northern Ireland,2023-07-20,active,Small,32,1-50,partner,Daniel Hughes,2023-07-21T13:20:00,2025-12-11T14:58:00
co_0948,Beechwood Academy,School,South East,2023-10-31,trial,Medium,134,101-500,direct_sales,George Bennett,2023-10-25T11:22:00,2026-04-28T09:52:00
co_0949,Cedar Education Services Trust,Training Provider,Scotland,2023-11-17,active,Medium,123,101-500,direct_sales,Hannah Roberts,2023-11-14T12:55:00,2025-05-27T10:51:00
co_0950,Edinburgh Further Education College South,Further Education,East of England,2023-10-26,active,Medium,179,101-500,direct_sales,Ella Thompson,2023-10-21T12:36:00,2025-10-22T17:32:00
co_0951,Dundee Further Education College South,Further Education,North West,2024-08-22,active,Medium,498,101-500,public_sector_framework,Jacob Turner,2024-08-24T08:31:00,2026-01-07T08:07:00
co_0952,Riverside Academy North,School,South West,2025-01-08,active,Medium,131,101-500,self_serve,Ben Whitmore,2024-12-30T12:32:00,2025-10-19T15:08:00
co_0953,Cedar School Central,School,North East,2023-07-14,trial,Small,51,51-100,self_serve,Amelia Clarke,2023-07-05T14:25:00,2025-07-22T11:08:00
co_0954,Stamford Education Services,Private Education,East of England,2024-11-27,trial,SMALL,26,1-50,inbound,Jacob Turner,2024-11-25T17:28:00,2025-09-27T16:44:00
co_0955,Queensway Education Partnership Central,Other,North West,2026-03-18,active,Small,65,51-100,public_sector_framework,,2026-03-15T14:02:00,2026-05-21T16:42:00
co_0956,Westfield Grammar School Trust,School,North West,2026-03-17,trial,Medium,132,101-500,self_serve,Ben Whitmore,2026-03-13T14:16:00,2026-05-20T12:54:00
co_0957,Parkside Training,Private Education,North West,2023-07-15,active,Medium,130,101-500,direct_sales,George Bennett,2023-07-09T15:14:00,2025-10-19T13:15:00
co_0958,Elmfield Learning Trust South North,School,London,2026-06-14,trial,Small,64,51-100,inbound,Ben Whitmore,2026-06-08T18:02:00,2026-06-29T09:13:00
co_0959,Elmfield Academy Trust South,School,South East,2024-10-26,active,Medium,104,101-500,direct_sales,Daniel Hughes,2024-10-16T08:15:00,2025-11-08T09:29:00
co_0960,Cedar Academy Trust,School,Yorkshire and the Humber,2025-10-20,trial,Small,21,1-50,direct_sales,Amelia Clarke,2025-10-21T15:46:00,2025-12-19T08:09:00
co_0961,Cardiff University Central,University,Scotland,2025-08-06,trial,Small,96,51-100,direct_sales,Daniel Hughes,2025-08-06T12:35:00,2026-05-14T16:18:00
co_0962,Beechwood Training North Central,Private Education,London,2025-11-24,active,Small,53,51-100,direct_sales,Ben Whitmore,2025-11-24T18:24:00,2026-05-26T09:43:00
co_0963,Riverside Learning Group North South,Private Education,South East,2026-05-25,active,Medium,155,101-500,inbound,Ella Thompson,2026-05-24T10:48:00,2026-06-10T14:17:00
co_0964,Bristol Skills Centre North Central,Private Education,London,2026-01-17,active,Medium,134,101-500,self_serve,,2026-01-11T11:25:00,2026-05-30T17:14:00
co_0965,Bridgewater Education Services South,Private Education,Yorkshire and the Humber,2026-05-15,trial,Small,32,1-50,direct_sales,Daniel Hughes,2026-05-09T08:31:00,2026-06-05T10:00:00
co_0966,Parkside Academy Central,School,West Midlands,2026-01-13,trial,Medium,116,101-500,partner,Imogen Davies,2026-01-15T08:01:00,2026-04-27T10:54:00
co_0967,Meadowbrook Training Trust,Private Education,South East,2023-07-24,active,Small,87,51-100,partner,Jacob Turner,2023-07-14T18:00:00,2025-11-13T10:43:00
co_0968,Dundee Further Education College Central,Further Education,South West,2026-03-07,active,Medium ,409,101-500,partner,Ella Thompson,2026-03-05T18:16:00,2026-04-18T15:16:00
co_0969,Parkside Education Partnership Trust,Other,London,2024-11-20,active,Small,70,51-100,direct_sales,Farah Malik,2024-11-14T15:39:00,2026-01-01T08:58:00
co_0970,Rowan Education Partnership Trust,Other,East of England,2025-11-10,active,Small,44,1-50,direct_sales,Amelia Clarke,2025-11-10T10:02:00,2025-11-15T12:12:00
co_0971,Edinburgh Institute,University,Wales,2025-06-03,active,Large,858,501-1000,direct_sales,Imogen Davies,2025-05-28T17:47:00,2026-03-22T10:35:00
co_0972,Birmingham Libraries North,Library,Wales,2025-03-03,active,Small,41,1-50,direct_sales,Farah Malik,2025-02-26T11:23:00,2025-10-17T14:20:00
co_0973,Fairfield School Central,School,London,2023-07-14,active,Small,77,51-100,inbound,Farah Malik,2023-07-08T13:23:00,2026-02-06T15:44:00
co_0974,Exeter Further Education College Trust Trust,Further Education,North West,2025-03-22,active,Medium,206,101-500,direct_sales,Charlotte Evans,2025-03-24T17:00:00,2025-07-29T09:52:00
co_0975,Rowan Training Central South,Private Education,South East,2026-06-18,active,Small,23,1-50,partner,Hannah Roberts,2026-06-09T10:17:00,2026-06-13T12:26:00
co_0976,Parkside Academy South,School,North West,2024-07-05,active,Small,78,51-100,self_serve,Amelia Clarke,2024-06-28T09:26:00,2025-07-19T09:27:00
co_0977,Oaklands Learning Trust South,School,Scotland,2026-02-02,active,Medium,102,101-500,inbound,Daniel Hughes,2026-02-02T17:53:00,2026-02-02T17:14:00
co_0978,Maple Skills Centre South,Private Education,North East,2024-03-02,active,Medium,162,101-500,self_serve,George Bennett,2024-02-22T08:44:00,2025-06-28T15:53:00
co_0979,Ashford Education Partnership Central,Other,Yorkshire and the Humber,2025-12-31,active,Small,63,51-100,partner,Ben Whitmore,2025-12-25T14:54:00,2026-02-10T12:17:00
co_0980,Cedar Academy North,School,South West,2025-01-17,active,Small,96,51-100,self_serve,Imogen Davies,2025-01-07T10:17:00,2025-11-18T13:06:00
co_0981,Harbour Learning Trust South Trust,School,South West,2025-04-09,trial,Medium,400,101-500,self_serve,Daniel Hughes,2025-04-07T12:47:00,2026-02-12T11:22:00
co_0982,Eastgate Academy North,School,North East,2025-03-06,active,Small,99,51-100,partner,Hannah Roberts,2025-03-05T16:22:00,2025-06-08T18:13:00
co_0983,Queensway Grammar School North,School,North East,2025-11-04,active,Small,83,51-100,inbound,Imogen Davies,2025-11-03T11:07:00,2025-12-18T12:02:00
co_0984,Cotswold Training South,Private Education,East of England,2024-09-21,active,Small,35,1-50,self_serve,Amelia Clarke,2024-09-21T16:58:00,2025-09-12T17:51:00
co_0985,Lancaster Libraries South Central,Library,London,2024-08-20,active,Small,82,51-100,partner,Ella Thompson,2024-08-17T16:02:00,2025-05-25T11:50:00
co_0986,Beechwood Academy Central,School,London,2025-10-18,active,Small,51,51-100,self_serve,Farah Malik,2025-10-14T18:24:00,2026-04-17T14:31:00
co_0987,Cotswold Grammar School South,School,London,2024-03-01,active,Small,34,1-50,self_serve,Farah Malik,2024-02-24T18:32:00,2025-05-29T13:36:00
co_0988,Cedar Skills Centre Central South,Training Provider,London,2024-10-01,active,Medium,142,101-500,direct_sales,Imogen Davies,2024-09-29T11:41:00,2026-02-14T09:15:00
co_0989,Ashford Academy South,School,West Midlands,2025-08-10,active,Small,26,1-50,self_serve,Charlotte Evans,2025-08-12T10:02:00,2025-11-28T10:27:00
co_0990,Reading Knowledge Hub South,Library,London,2025-11-19,active,Large,901,501-1000,direct_sales,Daniel Hughes,2025-11-20T10:00:00,2026-06-02T10:33:00
co_0991,Norwich Higher Education Centre North,University,South East,2023-10-07,trial,Large,585,501-1000,self_serve,,2023-10-05T14:32:00,2025-12-16T09:12:00
co_0992,Kingfisher Grammar School Trust,School,London,2025-02-22,active,Small,42,1-50,self_serve,Amelia Clarke,2025-02-18T15:18:00,2026-01-07T17:36:00
co_0993,Parkside Education Services South,Private Education,East Midlands,2023-09-24,trial,Small,47,1-50,inbound,Ella Thompson,2023-09-18T14:34:00,2025-11-07T14:30:00
co_0994,Beechwood Learning Trust Central,School,Wales,2024-11-29,active,Medium,199,101-500,partner,George Bennett,2024-11-22T12:55:00,2026-03-03T16:45:00
co_0995,Belfast Further Education College Central North,Further Education,South West,2024-10-20,trial,Medium,171,101-500,self_serve,Imogen Davies,2024-10-16T14:05:00,2025-06-16T08:05:00
co_0996,Birmingham Further Education College Trust North,Further Education,East Midlands,2025-08-16,trial,Large,504,501-1000,direct_sales,Farah Malik,2025-08-06T09:00:00,2026-04-14T12:59:00
co_0997,Exeter Library Service,Library,East of England,2025-07-07,active,Bespoke,1165,1001+,direct_sales,Charlotte Evans,2025-06-29T15:05:00,2025-08-20T13:31:00
co_0998,Stamford Grammar School Trust,School,Ireland,2024-07-11,active,Medium,153,101-500,partner,George Bennett,2024-07-01T15:01:00,2025-10-11T18:39:00
co_0999,Hastings Library Service South,Library,Wales,2025-08-16,active,Medium,256,101-500,direct_sales,Ben Whitmore,2025-08-15T14:36:00,2026-05-18T11:53:00
co_1000,Stamford Learning Trust South Central,School,Wales,2026-04-21,trial,Small,38,1-50,public_sector_framework,George Bennett,2026-04-15T18:05:00,2026-04-23T08:35:00
